1c. LEA ID,1s. Latitude,1t. Longitude,1a. State,1b. Local Education Agency (LEA) or entity name,1l. LEA type (name),adoption_count,adopted,knn5_peer_adopt_count,knn5_peer_adopt_share,knn5_peer_adopt_share_idw,within_50km_peer_count,within_50km_peer_adopt_count,within_50km_peer_adopt_share,within_100km_peer_count,within_100km_peer_adopt_count,within_100km_peer_adopt_share
4838100,30.072978,-96.694803,TEXAS,ROUND TOP-CARMINE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,0,0.0,70,2,0.02857142857142857
4838190,29.82528,-95.993858,TEXAS,ROYAL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,26,2,0.07692307692307693,117,4,0.03418803418803419
4838220,32.971939,-96.323562,TEXAS,ROYSE CITY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,55,4,0.07272727272727272,180,9,0.05
4838280,33.178656,-99.894729,TEXAS,RULE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,31,1,0.03225806451612903
4838310,28.88881,-97.711681,TEXAS,RUNGE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,74,2,0.02702702702702703
4838360,31.797291,-95.148993,TEXAS,RUSK ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1520181041565841,22,1,0.045454545454545456,93,8,0.08602150537634409
4838400,33.678758,-96.848497,TEXAS,S AND S CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,35,1,0.02857142857142857,154,6,0.03896103896103896
4838430,29.326368,-99.472123,TEXAS,SABINAL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,5,0,0.0,59,2,0.03389830508474576
4838460,32.446246,-94.951818,TEXAS,SABINE ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.22363091326278886,34,3,0.08823529411764706,94,4,0.0425531914893617
4838490,29.730351,-93.897532,TEXAS,SABINE PASS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,1,0.06666666666666667,35,3,0.08571428571428572
4838520,33.69171,-97.522137,TEXAS,SAINT JO ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.270148802236757,22,1,0.045454545454545456,112,2,0.017857142857142856
2929280,38.633409,-90.194724,MISSOURI,ST. LOUIS CITY,Regular public school district that is not a component of a supervisory union,30,1,0,0.0,0.0,109,12,0.11009174311926606,200,16,0.08
4838610,33.185096,-95.328843,TEXAS,SALTILLO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,19,2,0.10526315789473684,101,5,0.04950495049504951
3024990,47.148716,-110.218441,MONTANA,Stanford K-12 Schools,Regular public school district that is not a component of a supervisory union,2,1,0,0.0,0.0,10,0,0.0,39,0,0.0
4838700,31.432944,-100.455226,TEXAS,SAN ANGELO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,24,0,0.0
800020,39.74206,-104.986961,COLORADO,State Charter School Institute,Independent charter district,18,1,1,0.2,0.41402278809827325,42,6,0.14285714285714285,89,11,0.12359550561797752
4838760,31.536649,-94.12295,TEXAS,SAN AUGUSTINE ISD,Regular public school district that is not a component of a supervisory union,0,0,2,0.4,0.37141060837210665,14,2,0.14285714285714285,52,4,0.07692307692307693
4838790,26.131166,-97.628387,TEXAS,SAN BENITO CISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1267777963530001,23,1,0.043478260869565216,36,3,0.08333333333333333
4838820,27.754244,-98.246256,TEXAS,SAN DIEGO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,1,0.07692307692307693,41,1,0.024390243902439025
4838850,31.576855,-106.259707,TEXAS,SAN ELIZARIO ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.22677895848867421,16,2,0.125,27,3,0.1111111111111111
1300218,31.559649,-84.725492,GEORGIA,State Charter Schools II- Pataula Charter Academy,Independent charter district,2,1,0,0.0,0.0,10,0,0.0,38,1,0.02631578947368421
4838910,26.717335,-98.454416,TEXAS,SAN ISIDRO ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.19750477990044624,0,0,,45,3,0.06666666666666667
54WVGOV,38.3362107,-81.6148094,WEST VIRGINIA,State of West Virginia - district TBD,Non-LEA (state government),0,0,1,0.2,0.2837221563513453,9,3,0.3333333333333333,50,14,0.28
4839000,26.49459,-97.639869,TEXAS,SAN PERLITA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,40,3,0.075
4839030,31.1955,-98.7278,TEXAS,SAN SABA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,36,2,0.05555555555555555
4839060,29.322232,-103.209863,TEXAS,SAN VICENTE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,1,0,0.0,2,0,0.0
4839120,32.527982,-101.71137,TEXAS,SANDS CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,34,0,0.0
4839150,35.645491,-101.57847,TEXAS,SANFORD-FRITCH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,33,0,0.0
4839180,33.363444,-97.174393,TEXAS,SANGER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,44,1,0.022727272727272728,188,8,0.0425531914893617
4839210,31.736957,-99.323527,TEXAS,SANTA ANNA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,42,2,0.047619047619047616
4839270,29.381896,-95.105723,TEXAS,SANTA FE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,40,0,0.0,101,4,0.039603960396039604
4839300,27.523956,-97.894612,TEXAS,SANTA GERTRUDIS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,19,0,0.0,44,1,0.022727272727272728
806660,40.487907,-106.831622,COLORADO,Steamboat Springs School District No. Re 2,Regular public school district that is not a component of a supervisory union,15,1,2,0.4,0.49999257783520595,4,1,0.25,11,3,0.2727272727272727
4839360,26.253786,-97.824573,TEXAS,SANTA ROSA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,32,3,0.09375,38,3,0.07894736842105263
4839390,32.605144,-98.209982,TEXAS,SANTO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,1,0.043478260869565216,88,4,0.045454545454545456
4839450,33.601021,-96.36939,TEXAS,SAVOY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,35,2,0.05714285714285714,153,8,0.05228758169934641
4839480,29.563298,-98.262131,TEXAS,SCHERTZ-CIBOLO-U CITY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,54,2,0.037037037037037035,109,6,0.05504587155963303
4839510,30.863232,-100.59906,TEXAS,SCHLEICHER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,3,0,0.0,17,0,0.0
4839540,29.686258,-96.906306,TEXAS,SCHULENBURG ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,16,1,0.0625,58,2,0.034482758620689655
4839570,32.493083,-96.404212,TEXAS,SCURRY-ROSSER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,38,0,0.0,179,7,0.03910614525139665
4839600,32.949398,-102.57213,TEXAS,SEAGRAVES ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,36,0,0.0
4839630,29.772635,-96.160829,TEXAS,SEALY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,0,0.0,113,4,0.035398230088495575
4839690,29.580319,-97.947686,TEXAS,SEGUIN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,29,1,0.034482758620689655,118,6,0.05084745762711865
4839750,32.717149,-102.650968,TEXAS,SEMINOLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,6,0,0.0,30,0,0.0
4839780,33.592679,-99.265219,TEXAS,SEYMOUR ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,3,0,0.0,38,0,0.0
4839870,33.693092,-101.992668,TEXAS,SHALLOWATER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,26,0,0.0,54,0,0.0
4839900,35.214347,-100.239457,TEXAS,SHAMROCK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,7,0,0.0,36,2,0.05555555555555555
4839930,26.213104,-98.284951,TEXAS,SHARYLAND ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,27,3,0.1111111111111111,38,3,0.07894736842105263
4839960,31.756926,-94.07861,TEXAS,SHELBYVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.1646554597419239,12,2,0.16666666666666666,51,4,0.0784313725490196
4839990,29.887,-95.2087,TEXAS,SHELDON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,68,3,0.04411764705882353,117,5,0.042735042735042736
1800171,41.55698,-87.369451,INDIANA,Steel City Academy,Independent charter district,7,1,0,0.0,0.0,151,15,0.09933774834437085,422,33,0.07819905213270142
4840080,33.667177,-96.605325,TEXAS,SHERMAN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,35,1,0.02857142857142857,151,7,0.046357615894039736
4840110,29.446232,-97.177584,TEXAS,SHINER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,1,0.07692307692307693,58,3,0.05172413793103448
4840170,31.946827,-98.737418,TEXAS,SIDNEY ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.24815328459474487,16,1,0.0625,54,2,0.037037037037037035
4840200,31.179497,-105.355919,TEXAS,SIERRA BLANCA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,1,0,0.0,7,0,0.0
4840230,30.345814,-94.184714,TEXAS,SILSBEE ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.2770035214630788,19,3,0.15789473684210525,59,4,0.06779661016949153
4840290,34.470689,-101.30843,TEXAS,SILVERTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,5,0,0.0,34,0,0.0
4840320,33.349051,-94.506422,TEXAS,SIMMS ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,26,1,0.038461538461538464,83,2,0.024096385542168676
4840350,28.03378,-97.514523,TEXAS,SINTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,27,0,0.0,48,0,0.0
4840380,33.866202,-97.223999,TEXAS,SIVELLS BEND ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,31,2,0.06451612903225806,117,2,0.017094017094017096
4840410,28.254042,-97.687527,TEXAS,SKIDMORE-TYNAN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,0,0.0,54,0,0.0
4840440,33.43696,-101.641372,TEXAS,SLATON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,0,0.0,48,0,0.0
4840470,33.359144,-97.394589,TEXAS,SLIDELL ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,31,1,0.03225806451612903,179,8,0.0446927374301676
4840500,31.632034,-95.462241,TEXAS,SLOCUM ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,1,0.07692307692307693,78,4,0.05128205128205128
4840550,30.007872,-97.149556,TEXAS,SMITHVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,15,2,0.13333333333333333,92,4,0.043478260869565216
4840590,33.590209,-102.164633,TEXAS,SMYER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,24,0,0.0,54,0,0.0
4840620,30.491015,-96.467614,TEXAS,SNOOK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,16,0,0.0,69,0,0.0
4840650,32.705373,-100.931008,TEXAS,SNYDER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,30,0,0.0
4840680,29.329486,-98.543435,TEXAS,SOUTH SAN ANTONIO ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,52,2,0.038461538461538464,86,3,0.03488372093023256
4222800,40.238819,-76.830032,PENNSYLVANIA,Steelton-Highspire SD,Regular public school district that is not a component of a supervisory union,6,1,1,0.2,0.1786044471819923,73,3,0.0410958904109589,171,5,0.029239766081871343
4840740,29.226758,-98.653774,TEXAS,SOMERSET ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,51,2,0.0392156862745098,80,2,0.025
4840770,30.340958,-96.535085,TEXAS,SOMERVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,14,0,0.0,65,0,0.0
4840800,30.565894,-100.641564,TEXAS,SONORA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,1,0,0.0,10,0,0.0
4840890,33.361326,-101.554094,TEXAS,SOUTHLAND ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,19,0,0.0,49,0,0.0
4840920,29.240639,-98.472782,TEXAS,SOUTHSIDE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,55,2,0.03636363636363636,90,3,0.03333333333333333
4840950,29.30639,-98.667264,TEXAS,SOUTHWEST ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,51,2,0.0392156862745098,85,3,0.03529411764705882
4841010,36.1859,-101.1876,TEXAS,SPEARMAN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,5,0,0.0,34,0,0.0
4841070,30.233883,-95.158326,TEXAS,SPLENDORA ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,30,1,0.03333333333333333,120,5,0.041666666666666664
4841100,29.782446,-95.514571,TEXAS,SPRING BRANCH ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.21999703222983255,67,3,0.04477611940298507,118,5,0.0423728813559322
4841130,35.669006,-101.299341,TEXAS,SPRING CREEK ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,31,0,0.0
4841190,32.561467,-94.795237,TEXAS,SPRING HILL ISD,Regular public school district that is not a component of a supervisory union,0,0,1,0.2,0.13457662571100396,31,3,0.0967741935483871,92,5,0.05434782608695652
4841220,30.009642,-95.447823,TEXAS,SPRING ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,69,3,0.043478260869565216,117,5,0.042735042735042736
4841250,34.260808,-102.35867,TEXAS,SPRINGLAKE-EARTH ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,10,0,0.0,50,0,0.0
4841280,32.970981,-97.682475,TEXAS,SPRINGTOWN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,35,1,0.02857142857142857,165,7,0.04242424242424243
4841340,30.694867,-94.179655,TEXAS,SPURGER ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,13,1,0.07692307692307693,62,4,0.06451612903225806
4841350,29.601354,-95.543352,TEXAS,STAFFORD MSD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,65,3,0.046153846153846156,109,4,0.03669724770642202
4841400,32.939827,-99.794105,TEXAS,STAMFORD ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,34,1,0.029411764705882353
4841430,32.127888,-101.7966,TEXAS,STANTON ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,9,0,0.0,23,0,0.0
4841520,32.21835,-98.237648,TEXAS,STEPHENVILLE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,23,1,0.043478260869565216,82,4,0.04878048780487805
4841550,31.840267,-100.990102,TEXAS,STERLING CITY ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,4,0,0.0,30,0,0.0
4841580,35.826307,-101.44258,TEXAS,PLEMONS-STINNETT-PHILLIPS CISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,8,0,0.0,35,0,0.0
4841610,29.230478,-97.962596,TEXAS,STOCKDALE ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,21,0,0.0,96,4,0.041666666666666664
4841670,36.341086,-102.076303,TEXAS,STRATFORD ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,4,0,0.0,28,0,0.0
4841700,32.547934,-98.496713,TEXAS,STRAWN ISD,Regular public school district that is not a component of a supervisory union,0,0,0,0.0,0.0,17,1,0.058823529411764705,60,2,0.03333333333333333
